Zeitpunkt,Sensorname,Füllstandsdistanz,color,latitude,longitude
2021-10-19,107062 | 49A3,881.0,Weiss,47.4196294751,9.3464049263
2021-10-20,107062 | 49A3,881.0,Weiss,47.4196294751,9.3464049263
2021-10-21,107062 | 49A3,774.0,Weiss,47.4196294751,9.3464049263
2021-10-22,107062 | 49A3,666.0,Weiss,47.4196294751,9.3464049263
2021-10-23,107062 | 49A3,645.0,Weiss,47.4196294751,9.3464049263
2021-10-24,107062 | 49A3,494.0,Weiss,47.4196294751,9.3464049263
2021-10-25,107062 | 49A3,494.0,Weiss,47.4196294751,9.3464049263
2021-10-26,107062 | 49A3,1419.0,Weiss,47.4196294751,9.3464049263
2021-10-27,107062 | 49A3,1333.0,Weiss,47.4196294751,9.3464049263
2021-10-28,107062 | 49A3,1268.0,Weiss,47.4196294751,9.3464049263
2021-10-29,107062 | 49A3,1247.0,Weiss,47.4196294751,9.3464049263
2021-10-30,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2021-10-31,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2021-11-01,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2021-11-02,107062 | 49A3,989.0,Weiss,47.4196294751,9.3464049263
2021-11-03,107062 | 49A3,1354.0,Weiss,47.4196294751,9.3464049263
2021-11-04,107062 | 49A3,1311.0,Weiss,47.4196294751,9.3464049263
2021-11-05,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2021-11-06,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2021-11-07,107062 | 49A3,989.0,Weiss,47.4196294751,9.3464049263
2021-11-08,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2021-11-09,107062 | 49A3,1440.0,Weiss,47.4196294751,9.3464049263
2021-11-10,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2021-11-11,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2021-11-12,107062 | 49A3,1096.0,Weiss,47.4196294751,9.3464049263
2021-11-13,107062 | 49A3,989.0,Weiss,47.4196294751,9.3464049263
2021-11-14,107062 | 49A3,903.0,Weiss,47.4196294751,9.3464049263
2021-11-15,107062 | 49A3,903.0,Weiss,47.4196294751,9.3464049263
2021-11-16,107062 | 49A3,1419.0,Weiss,47.4196294751,9.3464049263
2021-11-17,107062 | 49A3,1419.0,Weiss,47.4196294751,9.3464049263
2021-11-18,107062 | 49A3,1247.0,Weiss,47.4196294751,9.3464049263
2021-11-19,107062 | 49A3,1075.0,Weiss,47.4196294751,9.3464049263
2021-11-20,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2021-11-21,107062 | 49A3,924.0,Weiss,47.4196294751,9.3464049263
2021-11-22,107062 | 49A3,924.0,Weiss,47.4196294751,9.3464049263
2021-11-23,107062 | 49A3,1397.0,Weiss,47.4196294751,9.3464049263
2021-11-24,107062 | 49A3,1376.0,Weiss,47.4196294751,9.3464049263
2021-11-25,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2021-11-26,107062 | 49A3,1161.0,Weiss,47.4196294751,9.3464049263
2021-11-27,107062 | 49A3,1204.0,Weiss,47.4196294751,9.3464049263
2021-11-28,107062 | 49A3,903.0,Weiss,47.4196294751,9.3464049263
2021-11-29,107062 | 49A3,924.0,Weiss,47.4196294751,9.3464049263
2021-11-30,107062 | 49A3,1419.0,Weiss,47.4196294751,9.3464049263
2021-12-01,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2021-12-02,107062 | 49A3,1204.0,Weiss,47.4196294751,9.3464049263
2021-12-03,107062 | 49A3,1225.0,Weiss,47.4196294751,9.3464049263
2021-12-04,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2021-12-05,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2021-12-06,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2021-12-07,107062 | 49A3,1440.0,Weiss,47.4196294751,9.3464049263
2021-12-08,107062 | 49A3,1333.0,Weiss,47.4196294751,9.3464049263
2021-12-09,107062 | 49A3,1354.0,Weiss,47.4196294751,9.3464049263
2021-12-10,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2021-12-11,107062 | 49A3,1075.0,Weiss,47.4196294751,9.3464049263
2021-12-12,107062 | 49A3,1053.0,Weiss,47.4196294751,9.3464049263
2021-12-13,107062 | 49A3,1032.0,Weiss,47.4196294751,9.3464049263
2021-12-14,107062 | 49A3,1333.0,Weiss,47.4196294751,9.3464049263
2021-12-15,107062 | 49A3,1225.0,Weiss,47.4196294751,9.3464049263
2021-12-16,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2021-12-17,107062 | 49A3,1096.0,Weiss,47.4196294751,9.3464049263
2021-12-18,107062 | 49A3,1010.0,Weiss,47.4196294751,9.3464049263
2021-12-19,107062 | 49A3,924.0,Weiss,47.4196294751,9.3464049263
2021-12-20,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2021-12-21,107062 | 49A3,1440.0,Weiss,47.4196294751,9.3464049263
2021-12-22,107062 | 49A3,1268.0,Weiss,47.4196294751,9.3464049263
2021-12-23,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2021-12-24,107062 | 49A3,1075.0,Weiss,47.4196294751,9.3464049263
2021-12-25,107062 | 49A3,1053.0,Weiss,47.4196294751,9.3464049263
2021-12-26,107062 | 49A3,1053.0,Weiss,47.4196294751,9.3464049263
2021-12-27,107062 | 49A3,1053.0,Weiss,47.4196294751,9.3464049263
2021-12-28,107062 | 49A3,1247.0,Weiss,47.4196294751,9.3464049263
2021-12-29,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2021-12-30,107062 | 49A3,1010.0,Weiss,47.4196294751,9.3464049263
2021-12-31,107062 | 49A3,795.0,Weiss,47.4196294751,9.3464049263
2022-01-01,107062 | 49A3,752.0,Weiss,47.4196294751,9.3464049263
2022-01-02,107062 | 49A3,731.0,Weiss,47.4196294751,9.3464049263
2022-01-03,107062 | 49A3,731.0,Weiss,47.4196294751,9.3464049263
2022-01-04,107062 | 49A3,1311.0,Weiss,47.4196294751,9.3464049263
2022-01-05,107062 | 49A3,1204.0,Weiss,47.4196294751,9.3464049263
2022-01-06,107062 | 49A3,1118.0,Weiss,47.4196294751,9.3464049263
2022-01-07,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2022-01-08,107062 | 49A3,1010.0,Weiss,47.4196294751,9.3464049263
2022-01-09,107062 | 49A3,838.0,Weiss,47.4196294751,9.3464049263
2022-01-10,107062 | 49A3,774.0,Weiss,47.4196294751,9.3464049263
2022-01-11,107062 | 49A3,1419.0,Weiss,47.4196294751,9.3464049263
2022-01-12,107062 | 49A3,1354.0,Weiss,47.4196294751,9.3464049263
2022-01-13,107062 | 49A3,1333.0,Weiss,47.4196294751,9.3464049263
2022-01-14,107062 | 49A3,1204.0,Weiss,47.4196294751,9.3464049263
2022-01-15,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-01-16,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2022-01-17,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2022-01-18,107062 | 49A3,1311.0,Weiss,47.4196294751,9.3464049263
2022-01-19,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2022-01-20,107062 | 49A3,1225.0,Weiss,47.4196294751,9.3464049263
2022-01-21,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2022-01-22,107062 | 49A3,1053.0,Weiss,47.4196294751,9.3464049263
2022-01-23,107062 | 49A3,881.0,Weiss,47.4196294751,9.3464049263
2022-01-24,107062 | 49A3,860.0,Weiss,47.4196294751,9.3464049263
2022-01-25,107062 | 49A3,1462.0,Weiss,47.4196294751,9.3464049263
2022-01-26,107062 | 49A3,1376.0,Weiss,47.4196294751,9.3464049263
2022-01-27,107062 | 49A3,1311.0,Weiss,47.4196294751,9.3464049263
2022-01-28,107062 | 49A3,1161.0,Weiss,47.4196294751,9.3464049263
2022-01-29,107062 | 49A3,1204.0,Weiss,47.4196294751,9.3464049263
2022-01-30,107062 | 49A3,1053.0,Weiss,47.4196294751,9.3464049263
2022-01-31,107062 | 49A3,1053.0,Weiss,47.4196294751,9.3464049263
2022-02-01,107062 | 49A3,1440.0,Weiss,47.4196294751,9.3464049263
2022-02-02,107062 | 49A3,1311.0,Weiss,47.4196294751,9.3464049263
2022-02-03,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2022-02-04,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2022-02-05,107062 | 49A3,1096.0,Weiss,47.4196294751,9.3464049263
2022-02-06,107062 | 49A3,1032.0,Weiss,47.4196294751,9.3464049263
2022-02-07,107062 | 49A3,1010.0,Weiss,47.4196294751,9.3464049263
2022-02-08,107062 | 49A3,1376.0,Weiss,47.4196294751,9.3464049263
2022-02-09,107062 | 49A3,1311.0,Weiss,47.4196294751,9.3464049263
2022-02-10,107062 | 49A3,1225.0,Weiss,47.4196294751,9.3464049263
2022-02-11,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2022-02-12,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2022-02-13,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-02-14,107062 | 49A3,989.0,Weiss,47.4196294751,9.3464049263
2022-02-15,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2022-02-16,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2022-02-17,107062 | 49A3,1161.0,Weiss,47.4196294751,9.3464049263
2022-02-18,107062 | 49A3,1182.0,Weiss,47.4196294751,9.3464049263
2022-02-19,107062 | 49A3,1096.0,Weiss,47.4196294751,9.3464049263
2022-02-20,107062 | 49A3,989.0,Weiss,47.4196294751,9.3464049263
2022-02-21,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-02-22,107062 | 49A3,1440.0,Weiss,47.4196294751,9.3464049263
2022-02-23,107062 | 49A3,1290.0,Weiss,47.4196294751,9.3464049263
2022-02-24,107062 | 49A3,1032.0,Weiss,47.4196294751,9.3464049263
2022-02-25,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-02-26,107062 | 49A3,924.0,Weiss,47.4196294751,9.3464049263
2022-02-27,107062 | 49A3,774.0,Weiss,47.4196294751,9.3464049263
2022-02-28,107062 | 49A3,752.0,Weiss,47.4196294751,9.3464049263
2022-03-01,107062 | 49A3,1376.0,Weiss,47.4196294751,9.3464049263
2022-03-02,107062 | 49A3,1354.0,Weiss,47.4196294751,9.3464049263
2022-03-03,107062 | 49A3,1268.0,Weiss,47.4196294751,9.3464049263
2022-03-04,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2022-03-05,107062 | 49A3,1010.0,Weiss,47.4196294751,9.3464049263
2022-03-06,107062 | 49A3,860.0,Weiss,47.4196294751,9.3464049263
2022-03-07,107062 | 49A3,838.0,Weiss,47.4196294751,9.3464049263
2022-03-08,107062 | 49A3,1419.0,Weiss,47.4196294751,9.3464049263
2022-03-09,107062 | 49A3,1376.0,Weiss,47.4196294751,9.3464049263
2022-03-10,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2022-03-11,107062 | 49A3,1118.0,Weiss,47.4196294751,9.3464049263
2022-03-12,107062 | 49A3,1118.0,Weiss,47.4196294751,9.3464049263
2022-03-13,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-03-14,107062 | 49A3,946.0,Weiss,47.4196294751,9.3464049263
2022-03-15,107062 | 49A3,1397.0,Weiss,47.4196294751,9.3464049263
2022-03-16,107062 | 49A3,1333.0,Weiss,47.4196294751,9.3464049263
2022-03-17,107062 | 49A3,1225.0,Weiss,47.4196294751,9.3464049263
2022-03-18,107062 | 49A3,1096.0,Weiss,47.4196294751,9.3464049263
2022-03-19,107062 | 49A3,1075.0,Weiss,47.4196294751,9.3464049263
2022-03-20,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-03-21,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-03-22,107062 | 49A3,1268.0,Weiss,47.4196294751,9.3464049263
2022-03-23,107062 | 49A3,1139.0,Weiss,47.4196294751,9.3464049263
2022-03-24,107062 | 49A3,1075.0,Weiss,47.4196294751,9.3464049263
2022-03-25,107062 | 49A3,967.0,Weiss,47.4196294751,9.3464049263
2022-03-26,107062 | 49A3,838.0,Weiss,47.4196294751,9.3464049263
2022-03-27,107062 | 49A3,709.0,Weiss,47.4196294751,9.3464049263
2022-03-28,107062 | 49A3,709.0,Weiss,47.4196294751,9.3464049263
2022-03-29,107062 | 49A3,1354.0,Weiss,47.4196294751,9.3464049263
2022-03-30,107062 | 49A3,1268.0,Weiss,47.4196294751,9.3464049263
2022-03-31,107062 | 49A3,1268.0,Weiss,47.4196294751,9.3464049263
2022-04-01,107062 | 49A3,1462.0,Weiss,47.4196294751,9.3464049263
2022-04-02,107062 | 49A3,1462.0,Weiss,47.4196294751,9.3464049263
2022-04-03,107062 | 49A3,1462.0,Weiss,47.4196294751,9.3464049263
2022-04-04,107062 | 49A3,1462.0,Weiss,47.4196294751,9.3464049263
2022-04-05,107062 | 49A3,1462.0,Weiss,47.4196294751,9.3464049263
2022-04-06,107062 | 49A3,1462.0,Weiss,47.4196294751,9.3464049263
2022-04-07,107062 | 49A3,2500.0,Weiss,47.4196294751,9.3464049263
2021-09-08,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
2021-09-09,107064 | 4B16,1182.0,Weiss,47.4078613569,9.338463976
2021-09-10,107064 | 4B16,1118.0,Weiss,47.4078613569,9.338463976
2021-09-11,107064 | 4B16,1032.0,Weiss,47.4078613569,9.338463976
2021-09-12,107064 | 4B16,838.0,Weiss,47.4078613569,9.338463976
2021-09-13,107064 | 4B16,817.0,Weiss,47.4078613569,9.338463976
2021-09-14,107064 | 4B16,1376.0,Weiss,47.4078613569,9.338463976
2021-09-15,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-09-16,,,,,
2021-09-17,107064 | 4B16,1075.0,Weiss,47.4078613569,9.338463976
2021-09-18,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-09-19,107064 | 4B16,903.0,Weiss,47.4078613569,9.338463976
2021-09-20,107064 | 4B16,903.0,Weiss,47.4078613569,9.338463976
2021-09-21,107064 | 4B16,1311.0,Weiss,47.4078613569,9.338463976
2021-09-22,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-09-23,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2021-09-24,107064 | 4B16,1161.0,Weiss,47.4078613569,9.338463976
2021-09-25,107064 | 4B16,1032.0,Weiss,47.4078613569,9.338463976
2021-09-26,107064 | 4B16,817.0,Weiss,47.4078613569,9.338463976
2021-09-27,107064 | 4B16,731.0,Weiss,47.4078613569,9.338463976
2021-09-28,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-09-29,107064 | 4B16,1247.0,Weiss,47.4078613569,9.338463976
2021-09-30,107064 | 4B16,1161.0,Weiss,47.4078613569,9.338463976
2021-10-01,107064 | 4B16,1010.0,Weiss,47.4078613569,9.338463976
2021-10-02,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-10-03,107064 | 4B16,709.0,Weiss,47.4078613569,9.338463976
2021-10-04,107064 | 4B16,688.0,Weiss,47.4078613569,9.338463976
2021-10-05,107064 | 4B16,1397.0,Weiss,47.4078613569,9.338463976
2021-10-06,107064 | 4B16,1311.0,Weiss,47.4078613569,9.338463976
2021-10-07,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2021-10-08,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2021-10-09,107064 | 4B16,1096.0,Weiss,47.4078613569,9.338463976
2021-10-10,107064 | 4B16,967.0,Weiss,47.4078613569,9.338463976
2021-10-11,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-10-12,107064 | 4B16,1354.0,Weiss,47.4078613569,9.338463976
2021-10-13,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2021-10-14,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2021-10-15,107064 | 4B16,1182.0,Weiss,47.4078613569,9.338463976
2021-10-16,107064 | 4B16,1053.0,Weiss,47.4078613569,9.338463976
2021-10-17,107064 | 4B16,924.0,Weiss,47.4078613569,9.338463976
2021-10-18,107064 | 4B16,924.0,Weiss,47.4078613569,9.338463976
2021-10-19,107064 | 4B16,860.0,Weiss,47.4078613569,9.338463976
2021-10-20,107064 | 4B16,1376.0,Weiss,47.4078613569,9.338463976
2021-10-21,107064 | 4B16,1354.0,Weiss,47.4078613569,9.338463976
2021-10-22,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2021-10-23,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2021-10-24,107064 | 4B16,1118.0,Weiss,47.4078613569,9.338463976
2021-10-25,107064 | 4B16,1118.0,Weiss,47.4078613569,9.338463976
2021-10-26,107064 | 4B16,1397.0,Weiss,47.4078613569,9.338463976
2021-10-27,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-10-28,107064 | 4B16,1247.0,Weiss,47.4078613569,9.338463976
2021-10-29,107064 | 4B16,1096.0,Weiss,47.4078613569,9.338463976
2021-10-30,107064 | 4B16,1075.0,Weiss,47.4078613569,9.338463976
2021-10-31,107064 | 4B16,838.0,Weiss,47.4078613569,9.338463976
2021-11-01,107064 | 4B16,795.0,Weiss,47.4078613569,9.338463976
2021-11-02,107064 | 4B16,774.0,Weiss,47.4078613569,9.338463976
2021-11-03,107064 | 4B16,1397.0,Weiss,47.4078613569,9.338463976
2021-11-04,107064 | 4B16,1354.0,Weiss,47.4078613569,9.338463976
2021-11-05,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2021-11-06,107064 | 4B16,1075.0,Weiss,47.4078613569,9.338463976
2021-11-07,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-11-08,107064 | 4B16,903.0,Weiss,47.4078613569,9.338463976
2021-11-09,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2021-11-10,107064 | 4B16,1354.0,Weiss,47.4078613569,9.338463976
2021-11-11,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-11-12,107064 | 4B16,1182.0,Weiss,47.4078613569,9.338463976
2021-11-13,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
2021-11-14,107064 | 4B16,1010.0,Weiss,47.4078613569,9.338463976
2021-11-15,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-11-16,107064 | 4B16,1397.0,Weiss,47.4078613569,9.338463976
2021-11-17,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-11-18,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2021-11-19,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2021-11-20,107064 | 4B16,1182.0,Weiss,47.4078613569,9.338463976
2021-11-21,107064 | 4B16,967.0,Weiss,47.4078613569,9.338463976
2021-11-22,107064 | 4B16,946.0,Weiss,47.4078613569,9.338463976
2021-11-23,107064 | 4B16,1397.0,Weiss,47.4078613569,9.338463976
2021-11-24,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-11-25,107064 | 4B16,1247.0,Weiss,47.4078613569,9.338463976
2021-11-26,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
2021-11-27,107064 | 4B16,1118.0,Weiss,47.4078613569,9.338463976
2021-11-28,107064 | 4B16,1010.0,Weiss,47.4078613569,9.338463976
2021-11-29,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-11-30,107064 | 4B16,1483.0,Weiss,47.4078613569,9.338463976
2021-12-01,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2021-12-02,107064 | 4B16,1311.0,Weiss,47.4078613569,9.338463976
2021-12-03,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2021-12-04,107064 | 4B16,1096.0,Weiss,47.4078613569,9.338463976
2021-12-05,107064 | 4B16,903.0,Weiss,47.4078613569,9.338463976
2021-12-06,107064 | 4B16,924.0,Weiss,47.4078613569,9.338463976
2021-12-07,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2021-12-08,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2021-12-09,107064 | 4B16,1247.0,Weiss,47.4078613569,9.338463976
2021-12-10,107064 | 4B16,1204.0,Weiss,47.4078613569,9.338463976
2021-12-11,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
2021-12-12,107064 | 4B16,946.0,Weiss,47.4078613569,9.338463976
2021-12-13,107064 | 4B16,967.0,Weiss,47.4078613569,9.338463976
2021-12-14,107064 | 4B16,1376.0,Weiss,47.4078613569,9.338463976
2021-12-15,107064 | 4B16,1182.0,Weiss,47.4078613569,9.338463976
2021-12-16,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
2021-12-17,107064 | 4B16,1118.0,Weiss,47.4078613569,9.338463976
2021-12-18,107064 | 4B16,967.0,Weiss,47.4078613569,9.338463976
2021-12-19,107064 | 4B16,795.0,Weiss,47.4078613569,9.338463976
2021-12-20,107064 | 4B16,774.0,Weiss,47.4078613569,9.338463976
2021-12-21,107064 | 4B16,1376.0,Weiss,47.4078613569,9.338463976
2021-12-22,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2021-12-23,107064 | 4B16,1075.0,Weiss,47.4078613569,9.338463976
2021-12-24,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-12-25,107064 | 4B16,881.0,Weiss,47.4078613569,9.338463976
2021-12-26,107064 | 4B16,924.0,Weiss,47.4078613569,9.338463976
2021-12-27,107064 | 4B16,817.0,Weiss,47.4078613569,9.338463976
2021-12-28,107064 | 4B16,1376.0,Weiss,47.4078613569,9.338463976
2021-12-29,107064 | 4B16,1161.0,Weiss,47.4078613569,9.338463976
2021-12-30,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2021-12-31,107064 | 4B16,774.0,Weiss,47.4078613569,9.338463976
2022-01-01,107064 | 4B16,580.0,Weiss,47.4078613569,9.338463976
2022-01-02,107064 | 4B16,516.0,Weiss,47.4078613569,9.338463976
2022-01-03,107064 | 4B16,516.0,Weiss,47.4078613569,9.338463976
2022-01-04,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2022-01-05,107064 | 4B16,1182.0,Weiss,47.4078613569,9.338463976
2022-01-06,107064 | 4B16,1075.0,Weiss,47.4078613569,9.338463976
2022-01-07,107064 | 4B16,946.0,Weiss,47.4078613569,9.338463976
2022-01-08,107064 | 4B16,946.0,Weiss,47.4078613569,9.338463976
2022-01-09,107064 | 4B16,752.0,Weiss,47.4078613569,9.338463976
2022-01-10,107064 | 4B16,731.0,Weiss,47.4078613569,9.338463976
2022-01-11,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2022-01-12,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2022-01-13,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2022-01-14,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2022-01-15,107064 | 4B16,1096.0,Weiss,47.4078613569,9.338463976
2022-01-16,107064 | 4B16,903.0,Weiss,47.4078613569,9.338463976
2022-01-17,107064 | 4B16,860.0,Weiss,47.4078613569,9.338463976
2022-01-18,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2022-01-19,107064 | 4B16,1354.0,Weiss,47.4078613569,9.338463976
2022-01-20,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2022-01-21,107064 | 4B16,1118.0,Weiss,47.4078613569,9.338463976
2022-01-22,107064 | 4B16,989.0,Weiss,47.4078613569,9.338463976
2022-01-23,107064 | 4B16,795.0,Weiss,47.4078613569,9.338463976
2022-01-24,107064 | 4B16,752.0,Weiss,47.4078613569,9.338463976
2022-01-25,107064 | 4B16,1376.0,Weiss,47.4078613569,9.338463976
2022-01-26,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2022-01-27,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2022-01-28,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
2022-01-29,107064 | 4B16,1053.0,Weiss,47.4078613569,9.338463976
2022-01-30,107064 | 4B16,860.0,Weiss,47.4078613569,9.338463976
2022-01-31,107064 | 4B16,860.0,Weiss,47.4078613569,9.338463976
2022-02-01,107064 | 4B16,1397.0,Weiss,47.4078613569,9.338463976
2022-02-02,107064 | 4B16,1376.0,Weiss,47.4078613569,9.338463976
2022-02-03,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2022-02-04,107064 | 4B16,1204.0,Weiss,47.4078613569,9.338463976
2022-02-05,107064 | 4B16,1161.0,Weiss,47.4078613569,9.338463976
2022-02-06,107064 | 4B16,881.0,Weiss,47.4078613569,9.338463976
2022-02-07,107064 | 4B16,881.0,Weiss,47.4078613569,9.338463976
2022-02-08,107064 | 4B16,1397.0,Weiss,47.4078613569,9.338463976
2022-02-09,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2022-02-10,107064 | 4B16,1247.0,Weiss,47.4078613569,9.338463976
2022-02-11,107064 | 4B16,1161.0,Weiss,47.4078613569,9.338463976
2022-02-12,107064 | 4B16,1075.0,Weiss,47.4078613569,9.338463976
2022-02-13,107064 | 4B16,817.0,Weiss,47.4078613569,9.338463976
2022-02-14,107064 | 4B16,838.0,Weiss,47.4078613569,9.338463976
2022-02-15,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2022-02-16,107064 | 4B16,1333.0,Weiss,47.4078613569,9.338463976
2022-02-17,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2022-02-18,107064 | 4B16,1247.0,Weiss,47.4078613569,9.338463976
2022-02-19,107064 | 4B16,1118.0,Weiss,47.4078613569,9.338463976
2022-02-20,107064 | 4B16,881.0,Weiss,47.4078613569,9.338463976
2022-02-21,107064 | 4B16,860.0,Weiss,47.4078613569,9.338463976
2022-02-22,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2022-02-23,107064 | 4B16,1354.0,Weiss,47.4078613569,9.338463976
2022-02-24,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2022-02-25,107064 | 4B16,1161.0,Weiss,47.4078613569,9.338463976
2022-02-26,107064 | 4B16,1096.0,Weiss,47.4078613569,9.338463976
2022-02-27,107064 | 4B16,903.0,Weiss,47.4078613569,9.338463976
2022-02-28,107064 | 4B16,881.0,Weiss,47.4078613569,9.338463976
2022-03-01,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2022-03-02,107064 | 4B16,1311.0,Weiss,47.4078613569,9.338463976
2022-03-03,107064 | 4B16,1225.0,Weiss,47.4078613569,9.338463976
2022-03-04,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
2022-03-05,107064 | 4B16,1032.0,Weiss,47.4078613569,9.338463976
2022-03-06,107064 | 4B16,817.0,Weiss,47.4078613569,9.338463976
2022-03-07,107064 | 4B16,795.0,Weiss,47.4078613569,9.338463976
2022-03-08,107064 | 4B16,1419.0,Weiss,47.4078613569,9.338463976
2022-03-09,107064 | 4B16,1268.0,Weiss,47.4078613569,9.338463976
2022-03-10,107064 | 4B16,1290.0,Weiss,47.4078613569,9.338463976
2022-03-11,107064 | 4B16,1182.0,Weiss,47.4078613569,9.338463976
2022-03-12,107064 | 4B16,1139.0,Weiss,47.4078613569,9.338463976
